code,name,size,material,category
A14030208000700,插焊内螺纹90°转换弯头,DN80,304,插焊
A14030208000800,插焊内螺纹90°转换弯头,DN80,304,插焊
A14030210000900,插焊内螺纹90°转换弯头,DN100,304,插焊
A14030508006500,插焊双卡异径90°弯头,DN80*65,304,插焊
A14030510006500,插焊双卡异径90°弯头,DN100*65,304,插焊
A14030510008000,插焊双卡异径90°弯头,DN100*80,304,插焊
A14060002000000,插焊等径三通,DN20,304,插焊
A14060002500000,插焊等径三通,DN25,304,插焊
A14060003200000,插焊等径三通,DN32,304,插焊
A14060004000000,插焊等径三通,DN40,304,插焊
A14060005000000,插焊等径三通,DN50,304,插焊
A14060005003200,插焊异径三通,DN50*32,304,插焊
A14060006000000,插焊等径三通,DN60,304,插焊
A14060006500000,插焊等径三通,DN65,304,插焊
A14060006500001,插焊等径三通,DN65,304,插焊
A14060006506000,插焊异径三通,DN65*60,304,插焊
A14060008000000,插焊等径三通,DN80,304,插焊
A14060008000001,插焊等径三通,DN80,304,插焊
A14060008006500,插焊异径三通,DN80*65,304,插焊
A14060010000000,插焊等径三通,DN100,304,插焊
A14060010000001,插焊等径三通,DN100,304,插焊
A14060010006000,插焊异径三通,DN100*60,304,插焊
A14060010006500,插焊异径三通,DN100*65,304,插焊
A14060010006501,插焊异径三通,DN100*65,304,插焊
A14060010008000,插焊异径三通,DN100*80,304,插焊
A14060010008001,插焊异径三通,DN100*80,304,插焊
A14060012500000,插焊等径三通,DN125,304,插焊
A14060012501500,插焊异径三通,DN125*15,304,插焊
A14060012505000,插焊异径三通,DN125*50,304,插焊
A14060012506500,插焊异径三通,DN125*65,304,插焊
A14060012508000,插焊异径三通,DN125*80,304,插焊
A14060012510000,插焊异径三通,DN125*100,304,插焊
A14060015000000,插焊等径三通,DN150,304,插焊
A14060015006500,插焊异径三通,DN150*65,304,插焊
A14060015008000,插焊异径三通,DN150*80,304,插焊
A14060015010000,插焊异径三通,DN150*100,304,插焊
A14060020000000,插焊等径三通,DN200,304,插焊
A14060020006500,插焊异径三通,DN200*65,304,插焊
A14060020008000,插焊异径三通,DN200*80,304,插焊
A14060020010000,插焊异径三通,DN200*100,304,插焊
A14060020012500,插焊异径三通,DN200*125,304,插焊
A14060020015000,插焊异径三通,DN200*150,304,插焊
A14060025015000,插焊异径三通,DN250*150,304,插焊
A14060106000300,插焊外螺纹三通,DN60,304,插焊
A14060106500100,插焊外螺纹三通,DN65,304,插焊
A14060106500200,插焊外螺纹三通,DN65,304,插焊
A14060106500300,插焊外螺纹三通,DN65,304,插焊
A14060106500400,插焊外螺纹三通,DN65,304,插焊
A14060106500500,插焊外螺纹三通,DN65,304,插焊
A14060106500600,插焊外螺纹三通,DN65,304,插焊
A14060106500700,插焊外螺纹三通,DN65,304,插焊
A14060108000100,插焊外螺纹三通,DN80,304,插焊
A14060108000200,插焊外螺纹三通,DN80,304,插焊
A14060108000300,插焊外螺纹三通,DN80,304,插焊
A14060108000400,插焊外螺纹三通,DN80,304,插焊
A14060108000500,插焊外螺纹三通,DN80,304,插焊
A14060108000600,插焊外螺纹三通,DN80,304,插焊
A14060108000700,插焊外螺纹三通,DN80,304,插焊
A14060108000800,插焊外螺纹三通,DN80,304,插焊
A14060110000100,插焊外螺纹三通,DN100,304,插焊
A14060110000200,插焊外螺纹三通,DN100,304,插焊
A14060110000300,插焊外螺纹三通,DN100,304,插焊
A14060110000400,插焊外螺纹三通,DN100,304,插焊
A14060110000500,插焊外螺纹三通,DN100,304,插焊
A14060110000600,插焊外螺纹三通,DN100,304,插焊
A14060110000700,插焊外螺纹三通,DN100,304,插焊
A14060110000800,插焊外螺纹三通,DN100,304,插焊
A14060110000900,插焊外螺纹三通,DN100,304,插焊
A14060206500100,插焊内螺纹三通,DN65,304,插焊
A14060206500200,插焊内螺纹三通,DN65,304,插焊
A14060206500300,插焊内螺纹三通,DN65,304,插焊
A14060206500400,插焊内螺纹三通,DN65,304,插焊
A14060206500500,插焊内螺纹三通,DN65,304,插焊
A14060206500600,插焊内螺纹三通,DN65,304,插焊
A14060206500700,插焊内螺纹三通,DN65,304,插焊
A14060208000100,插焊内螺纹三通,DN80,304,插焊
A14060208000200,插焊内螺纹三通,DN80,304,插焊
A14060208000300,插焊内螺纹三通,DN80,304,插焊
A14060208000400,插焊内螺纹三通,DN80,304,插焊
A14060208000500,插焊内螺纹三通,DN80,304,插焊
A14060208000600,插焊内螺纹三通,DN80,304,插焊
A14060208000700,插焊内螺纹三通,DN80,304,插焊
A14060208000710,插焊内螺纹三通（M）,DN80,304,插焊
A14060208000800,插焊内螺纹三通,DN80,304,插焊
A14060210000100,插焊内螺纹三通,DN100,304,插焊
A14060210000200,插焊内螺纹三通,DN100,304,插焊
A14060210000300,插焊内螺纹三通,DN100,304,插焊
A14060210000400,插焊内螺纹三通,DN100,304,插焊
A14060210000500,插焊内螺纹三通,DN100,304,插焊
A14060210000600,插焊内螺纹三通,DN100,304,插焊
A14060210000700,插焊内螺纹三通,DN100,304,插焊
A14060210000800,插焊内螺纹三通,DN100,304,插焊
A14060210000900,插焊内螺纹三通,DN100,304,插焊
A14060215000100,插焊内螺纹三通,DN150,304,插焊
A14060215000200,插焊内螺纹三通,DN150,304,插焊
A14060508006500,插焊双卡异径三通,DN80*65,304,插焊
A14060510001500,插焊双卡异径三通,DN100*15,304,插焊
A14060510006500,插焊双卡异径三通,DN100*65,304,插焊
A14060510008000,插焊双卡异径三通,DN100*80,304,插焊
A14060605003200,插焊单卡异径三通,DN50*32,304,插焊
A14060610002000,插焊单卡异径三通,DN100*20,304,插焊
A14060610005000,插焊单卡异径三通,DN100*50,304,插焊
A14060610006500,插焊单卡异径三通,DN100*65,304,插焊
A14060610008000,插焊单卡异径三通,DN100*80,304,插焊
A14060612506500,插焊单卡异径三通,DN125*65,304,插焊
A14060612508000,插焊单卡异径三通,DN125*80,304,插焊
A14060612510000,插焊单卡异径三通,DN125*100,304,插焊
A14060615006500,插焊单卡异径三通,DN150*65,304,插焊
A14060615008000,插焊单卡异径三通,DN150*80,304,插焊
A14060615010000,插焊单卡异径三通,DN150*100,304,插焊
A14060620006500,插焊单卡异径三通,DN200*65,304,插焊
A14060620008000,插焊单卡异径三通,DN200*80,304,插焊
A14060620010000,插焊单卡异径三通,DN200*100,304,插焊
A14060625010000,插焊单卡异径三通,DN250*100,304,插焊
A14060630010000,插焊单卡异径三通,DN300*100,304,插焊
A14070006500000,插焊等径四通,DN65,304,插焊
A14070008000000,插焊等径四通,DN80,304,插焊
A14070008006500,插焊异径四通,DN80*65,304,插焊
A14070010000000,插焊等径四通,DN100,304,插焊
A14070010008000,插焊异径四通,DN100*80,304,插焊
A14070015010000,插焊异径四通,DN150*100,304,插焊
A14070020000000,插焊等径四通,DN200,304,插焊
A14070020010000,插焊异径四通,DN200*100,304,插焊
A14070510008000,插焊双卡异径四通,DN100*80,304,插焊
A14080006500000,插焊管帽,DN65,304,插焊
A14080008000000,插焊管帽,DN80,304,插焊
A14080010000000,插焊管帽,DN100,304,插焊
A14080012500000,插焊管帽,DN125,304,插焊
A14080015000000,插焊管帽,DN150,304,插焊
A14080020000000,插焊管帽,DN200,304,插焊
A14080025000000,插焊管帽,DN250,304,插焊
A15010008006500,沟槽异径接头,DN80*65,304,沟槽
A15010010006500,沟槽异径接头,DN100*65,304,沟槽
A15010010008001,沟槽异径接头,DN100*80,304,沟槽
A15010012506500,沟槽异径接头,DN125*65,304,沟槽
A15010012508000,沟槽异径接头,DN125*80,304,沟槽
A15010012510000,沟槽异径接头,DN125*100,304,沟槽
A15010015006500,沟槽异径接头,DN150*65,304,沟槽
A15010015008000,沟槽异径接头,DN150*80,304,沟槽
A15010015008001,沟槽异径接头,DN150*80,304,沟槽
A15010015010000,沟槽异径接头,DN150*100,304,沟槽
A15010015012500,沟槽异径接头,DN150*125,304,沟槽
A15010020006500,沟槽异径接头,DN200*65,304,沟槽
A15010020008000,沟槽异径接头,DN200*80,304,沟槽
A15010020010000,沟槽异径接头,DN200*100,304,沟槽
A15010020012500,沟槽异径接头,DN200*125,304,沟槽
A15010020015000,沟槽异径接头,DN200*150,304,沟槽
A15010025010000,沟槽异径接头,DN250*100,304,沟槽
A15010025012500,沟槽异径接头,DN250*125,304,沟槽
A15010025015000,沟槽异径接头,DN250*150,304,沟槽
A15010025020000,沟槽异径接头,DN250*200,304,沟槽
A15010030008000,沟槽异径接头,DN300*80,304,沟槽
A15010030010000,沟槽异径接头,DN300*100,304,沟槽
A15010030012500,沟槽异径接头,DN300*125,304,沟槽
A15010030015000,沟槽异径接头,DN300*150,304,沟槽
A15010030020000,沟槽异径接头,DN300*200,304,沟槽
A15010030025000,沟槽异径接头,DN300*250,304,沟槽
A15010035012500,沟槽异径接头,DN350*125,304,沟槽
A15010035015000,沟槽异径接头,DN350*150,304,沟槽
A15010035020000,沟槽异径接头,DN350*200,304,沟槽
A15010106500200,沟槽外螺纹转换接头,DN65,304,沟槽
A15010106500300,沟槽外螺纹转换接头,DN65,304,沟槽
A15010108000300,沟槽外螺纹转换接头,DN80,304,沟槽
A15010108000600,沟槽外螺纹转换接头,DN80,304,沟槽
A15010110000100,沟槽外螺纹转换接头,DN100,304,沟槽
A15010110000300,沟槽外螺纹转换接头,DN100,304,沟槽
A15010110000600,沟槽外螺纹转换接头,DN100,304,沟槽
A15010110000900,沟槽外螺纹转换接头,DN100,304,沟槽
A15010112500300,沟槽外螺纹转换接头,DN125,304,沟槽
A15010115000300,沟槽外螺纹转换接头,DN150,304,沟槽
A15010206500200,沟槽内螺纹转换接头,DN65,304,沟槽
A15010210000100,沟槽内螺纹转换接头,DN100,304,沟槽
A15010210000200,沟槽内螺纹转换接头,DN100,304,沟槽
A15010210000300,沟槽内螺纹转换接头,DN100,304,沟槽
A15010210000400,沟槽内螺纹转换接头,DN100,304,沟槽
A15010210000500,沟槽内螺纹转换接头,DN100,304,沟槽
A15010210000600,沟槽内螺纹转换接头,DN100,304,沟槽
A15010210000700,沟槽内螺纹转换接头,DN100,304,沟槽
A15010210000800,沟槽内螺纹转换接头,DN100,304,沟槽
A15010215000300,沟槽内螺纹转换接头,DN150,304,沟槽
A15010215000800,沟槽内螺纹转换接头,DN150,304,沟槽
A15010406500000,沟槽法兰转换接头,DN65,304,沟槽
A15010406500001,沟槽法兰转换接头,DN65,304,沟槽
A15010408000000,沟槽法兰转换接头,DN80,304,沟槽
A15010408000001,沟槽法兰转换接头,DN80,304,沟槽
A15010410000000,沟槽法兰转换接头,DN100,304,沟槽
A15010410000001,沟槽法兰转换接头,DN100,304,沟槽
A15010412500000,沟槽法兰转换接头,DN125,304,沟槽
A15010415000000,沟槽法兰转换接头,DN150,304,沟槽
A15010420000000,沟槽法兰转换接头,DN200,304,沟槽
A15010420000003,沟槽法兰转换接头(8孔),DN200,304,沟槽
A15010425000000,沟槽法兰转换接头,DN250,304,沟槽
A15010430000000,沟槽法兰转换接头,DN300,304,沟槽
A15010506503200,沟槽双卡异径接头,DN65*32,304,沟槽
A15010508002500,沟槽双卡异径接头,DN80*25,304,沟槽
A15010508003200,沟槽双卡异径接头,DN80*32,304,沟槽
A15010508004000,沟槽双卡异径接头,DN80*40,304,沟槽
A15010508005000,沟槽双卡异径接头,DN80*50,304,沟槽
A15010508006500,沟槽双卡异径接头,DN80*65,304,沟槽
A15010510000000,沟槽双卡等径接头,DN100,304,沟槽
A15010510002500,沟槽双卡异径接头,DN100*25,304,沟槽
A15010510003200,沟槽双卡异径接头,DN100*32,304,沟槽
A15010510004000,沟槽双卡异径接头,DN100*40,304,沟槽
A15010510005000,沟槽双卡异径接头,DN100*50,304,沟槽
A15010510006500,沟槽双卡异径接头,DN100*65,304,沟槽
A15010510008000,沟槽双卡异径接头,DN100*80,304,沟槽
A15010512503200,沟槽双卡异径接头,DN125*32,304,沟槽
A15010512504000,沟槽双卡异径接头,DN125*40,304,沟槽
A15010512505000,沟槽双卡异径接头,DN125*50,304,沟槽
A15010512506500,沟槽双卡异径接头,DN125*65,304,沟槽
A15010512508000,沟槽双卡异径接头,DN125*80,304,沟槽
A15010512510000,沟槽双卡异径接头,DN125*100,304,沟槽
A15010515002000,沟槽双卡异径接头,DN150*20,304,沟槽
A15010515002500,沟槽双卡异径接头,DN150*25,304,沟槽
A15010515005000,沟槽双卡异径接头,DN150*50,304,沟槽
A15010515006500,沟槽双卡异径接头,DN150*65,304,沟槽
A15010515008000,沟槽双卡异径接头,DN150*80,304,沟槽
A15010515010000,沟槽双卡异径接头,DN150*100,304,沟槽
A15010520006500,沟槽双卡异径接头,DN200*65,304,沟槽
A15010520008000,沟槽双卡异径接头,DN200*80,304,沟槽
A15010520010000,沟槽双卡异径接头,DN200*100,304,沟槽
A15010525008000,沟槽双卡异径接头,DN250*80,304,沟槽
A15010525010000,沟槽双卡异径接头,DN250*100,304,沟槽
A15010530005000,沟槽双卡异径接头,DN300*50,304,沟槽
A15010530010000,沟槽双卡异径接头,DN300*100,304,沟槽
A15010606503200,沟槽单卡异径接头,DN65*32,304,单卡
A15010606504000,沟槽单卡异径接头,DN65*40,304,单卡
A15010606505000,沟槽单卡异径接头,DN65*50,304,单卡
A15010608001500,沟槽单卡异径接头,DN80*15,304,单卡
A15010608002000,沟槽单卡异径接头,DN80*20,304,单卡
A15010608003200,沟槽单卡异径接头,DN80*32,304,单卡
A15010608006500,沟槽单卡异径接头,DN80*65,304,单卡
A15010610001500,沟槽单卡异径接头,DN100*15,304,单卡
A15010610002000,沟槽单卡异径接头,DN100*20,304,单卡
A15010610002500,沟槽单卡异径接头,DN100*25,304,单卡
A15010610003200,沟槽单卡异径接头,DN100*32,304,单卡
A15010610004000,沟槽单卡异径接头,DN100*40,304,单卡
A15010610005000,沟槽单卡异径接头,DN100*50,304,单卡
A15010610006500,沟槽单卡异径接头,DN100*65,304,单卡
A15010610008000,沟槽单卡异径接头,DN100*80,304,单卡
A15010612501500,沟槽单卡异径接头,DN125*15,304,单卡
A15010612502000,沟槽单卡异径接头,DN125*20,304,单卡
A15010612502500,沟槽单卡异径接头,DN125*25,304,单卡
A15010612503200,沟槽单卡异径接头,DN125*32,304,单卡
A15010612504000,沟槽单卡异径接头,DN125*40,304,单卡
A15010612505000,沟槽单卡异径接头,DN125*50,304,单卡
A15010612506500,沟槽单卡异径接头,DN125*65,304,单卡
A15010612508000,沟槽单卡异径接头,DN125*80,304,单卡
A15010612510000,沟槽单卡异径接头,DN125*100,304,单卡
A15010615001500,沟槽单卡异径接头,DN150*15,304,单卡
A15010615002000,沟槽单卡异径接头,DN150*20,304,单卡
A15010615002500,沟槽单卡异径接头,DN150*25,304,单卡
A15010615003200,沟槽单卡异径接头,DN150*32,304,单卡
A15010615004000,沟槽单卡异径接头,DN150*40,304,单卡
A15010615005000,沟槽单卡异径接头,DN150*50,304,单卡
A15010615006500,沟槽单卡异径接头,DN150*65,304,单卡
A15010615008000,沟槽单卡异径接头,DN150*80,304,单卡
A15010615010000,沟槽单卡异径接头,DN150*100,304,单卡
A15010620001500,沟槽单卡异径接头,DN200*15,304,单卡
A15010620002000,沟槽单卡异径接头,DN200*20,304,单卡
A15010620002500,沟槽单卡异径接头,DN200*25,304,单卡
A15010620003200,沟槽单卡异径接头,DN200*32,304,单卡
A15010620004000,沟槽单卡异径接头,DN200*40,304,单卡
A15010620005000,沟槽单卡异径接头,DN200*50,304,单卡
A15010620006500,沟槽单卡异径接头,DN200*65,304,单卡
A15010620008000,沟槽单卡异径接头,DN200*80,304,单卡
A15010620010000,沟槽单卡异径接头,DN200*100,304,单卡
A15010625010000,沟槽单卡异径接头,DN250*100,304,单卡
A15010630010000,沟槽单卡异径接头,DN300*100,304,单卡
A15010712506500,沟槽对焊异径对接,DN125*65,304,对焊
A15010712508000,沟槽对焊异径对接,DN125*80,304,对焊
A15010712510000,沟槽对焊异径对接,DN125*100,304,对焊
A15010715006500,沟槽对焊异径对接,DN150*65,304,对焊
A15010715008000,沟槽对焊异径对接,DN150*80,304,对焊
A15010715010000,沟槽对焊异径对接,DN150*100,304,对焊
A15010715012500,沟槽对焊异径对接,DN150*125,304,对焊
A15010720006500,沟槽对焊异径对接,DN200*65,304,对焊
A15010720008000,沟槽对焊异径对接,DN200*80,304,对焊
A15010720010000,沟槽对焊异径对接,DN200*100,304,对焊
A15010720012500,沟槽对焊异径对接,DN200*125,304,对焊
A15010720015000,沟槽对焊异径对接,DN200*150,304,对焊
A15010725006500,沟槽对焊异径对接,DN250*65,304,对焊
A15010725008000,沟槽对焊异径对接,DN250*80,304,对焊
A15010725010000,沟槽对焊异径对接,DN250*100,304,对焊
A15010725012500,沟槽对焊异径对接,DN250*125,304,对焊
A15010725015000,沟槽对焊异径对接,DN250*150,304,对焊
A15010725020000,沟槽对焊异径对接,DN250*200,304,对焊
A15010730006500,沟槽对焊异径对接,DN300*65,304,对焊
A15010730008000,沟槽对焊异径对接,DN300*80,304,对焊
A15010730010000,沟槽对焊异径对接,DN300*100,304,对焊
A15010730012500,沟槽对焊异径对接,DN300*125,304,对焊
A15010730015000,沟槽对焊异径对接,DN300*150,304,对焊
A15010730020000,沟槽对焊异径对接,DN300*200,304,对焊
A15010730025000,沟槽对焊异径对接,DN300*250,304,对焊
A15010815006500,沟槽插焊异径接头,DN150*65,304,插焊
A15010820008000,沟槽插焊异径对接,DN200*80,304,插焊
A15011106500010,沟槽凸面法兰转换接头(PN16),DN65,304,沟槽
A15011108000010,沟槽凸面法兰转换接头(PN16),DN80,304,沟槽
A15011110000010,沟槽凸面法兰转换接头(PN16),DN100,304,沟槽
A15011112500010,沟槽凸面法兰转换接头(PN16),DN125,304,沟槽
A15011115000001,沟槽凸面法兰转换接头(PN16),DN150,304,沟槽
A15011115000010,沟槽凸面法兰转换接头(PN16),DN150,304,沟槽
A15011120000001,沟槽凸面法兰转换接头(PN16),DN200,304,沟槽
A15011120000010,沟槽凸面法兰转换接头(PN16),DN200,304,沟槽
A15011125000010,沟槽凸面法兰转换接头(PN16),DN250,304,沟槽
A15011130000010,沟槽凸面法兰转换接头(PN16),DN300,304,沟槽
A15020006500000,沟槽A型45°弯头,DN65,304,沟槽
A15020006500001,沟槽A型45°弯头,DN65,304,沟槽
A15020006500003,沟槽A型45°弯头(自制短型),DN65,304,沟槽
A15020008000000,沟槽A型45°弯头,DN80,304,沟槽
A15020008000001,沟槽A型45°弯头,DN80,304,沟槽
A15020010000000,沟槽A型45°弯头,DN100,304,沟槽
A15020010000001,沟槽A型45°弯头,DN100,304,沟槽
A15020012500000,沟槽A型45°弯头,DN125,304,沟槽
A15020012500001,沟槽A型45°弯头,DN125,304,沟槽
A15020015000000,沟槽A型45°弯头,DN150,304,沟槽
A15020015000001,沟槽A型45°弯头,DN150,304,沟槽
A15020020000000,沟槽A型45°弯头,DN200,304,沟槽
A15020020000001,沟槽A型45°弯头,DN200,304,沟槽
A15020025000000,沟槽A型45°弯头,DN250,304,沟槽
A15020030000000,沟槽A型45°弯头,DN300,304,沟槽
A15030006500000,沟槽A型90°弯头,DN65,304,沟槽
A15030006500001,沟槽A型90°弯头(自制短型),DN65,304,沟槽
A15030008000000,沟槽A型90°弯头,DN80,304,沟槽
A15030008006500,沟槽异径90°弯头,DN80*65,304,沟槽
A15030010000000,沟槽A型90°弯头,DN100,304,沟槽
A15030012500000,沟槽A型90°弯头,DN125,304,沟槽
A15030015000000,沟槽A型90°弯头,DN150,304,沟槽
A15030015010000,沟槽异径90°弯头,DN150*100,304,沟槽
A15030020000000,沟槽A型90°弯头,DN200,304,沟槽
A15030025000000,沟槽A型90°弯头,DN250,304,沟槽
A15030030000000,沟槽A型90°弯头,DN300,304,沟槽
A15030515018000,沟槽双卡异径90°弯头,DN150*100,304,沟槽
A15060006500000,沟槽等径三通,DN65,304,沟槽
A15060008000000,沟槽等径三通,DN80,304,沟槽
A15060008005000,沟槽异径三通,DN80*50,304,沟槽
A15060008006500,沟槽异径三通,DN80*65,304,沟槽
A15060010000000,沟槽等径三通,DN100,304,沟槽
A15060010002500,沟槽异径三通,DN100*25,304,沟槽
A15060010005000,沟槽异径三通,DN100*50,304,沟槽
A15060010006500,沟槽异径三通,DN100*65,304,沟槽
A15060010008000,沟槽异径三通,DN100*80,304,沟槽
A15060012500000,沟槽等径三通,DN125,304,沟槽
A15060012506500,沟槽异径三通,DN125*65,304,沟槽
A15060012508000,沟槽异径三通,DN125*80,304,沟槽
A15060012510000,沟槽异径三通,DN125*100,304,沟槽
A15060015000000,沟槽等径三通,DN150,304,沟槽
A15060015006500,沟槽异径三通,DN150*65,304,沟槽
A15060015008000,沟槽异径三通,DN150*80,304,沟槽
A15060015010000,沟槽异径三通,DN150*100,304,沟槽
A15060015012500,沟槽异径三通,DN150*125,304,沟槽
A15060020000000,沟槽等径三通,DN200,304,沟槽
A15060020006500,沟槽异径三通,DN200*65,304,沟槽
A15060020008000,沟槽异径三通,DN200*80,304,沟槽
A15060020010000,沟槽异径三通,DN200*100,304,沟槽
A15060020012500,沟槽异径三通,DN200*125,304,沟槽
A15060020015000,沟槽异径三通,DN200*150,304,沟槽
A15060025000000,沟槽等径三通,DN250,304,沟槽
A15060025002500,沟槽异径三通,DN250*25,304,沟槽
A15060025006500,沟槽异径三通,DN250*65,304,沟槽
A15060025008000,沟槽异径三通,DN250*80,304,沟槽
A15060025010000,沟槽异径三通,DN250*100,304,沟槽
A15060025012500,沟槽异径三通,DN250*125,304,沟槽
A15060025015000,沟槽异径三通,DN250*150,304,沟槽
A15060025020000,沟槽异径三通,DN250*200,304,沟槽
A15060030000000,沟槽等径三通,DN300,304,沟槽
A15060030006500,沟槽异径三通,DN300*65,304,沟槽
A15060030008000,沟槽异径三通,DN300*80,304,沟槽
A15060030010000,沟槽异径三通,DN300*100,304,沟槽
A15060030012500,沟槽异径三通,DN300*125,304,沟槽
A15060030015000,沟槽异径三通,DN300*150,304,沟槽
A15060030020000,沟槽异径三通,DN300*200,304,沟槽
A15060030025000,沟槽异径三通,DN300*250,304,沟槽
A15060035000000,沟槽等径三通,DN350,304,沟槽
A15060106500100,沟槽外螺纹三通,DN65,304,沟槽
A15060106500600,沟槽外螺纹三通,DN65,304,沟槽
A15060108000200,沟槽外螺纹三通,DN80,304,沟槽
A15060108000300,沟槽外螺纹三通,DN80,304,沟槽
A15060108000500,沟槽外螺纹三通,DN80,304,沟槽
A15060108000510,沟槽外螺纹三通（M),DN80,304,沟槽
A15060108000600,沟槽外螺纹三通,DN80,304,沟槽
A15060108000610,沟槽外螺纹三通（M),DN80,304,沟槽
A15060110000100,沟槽外螺纹三通,DN100,304,沟槽
A15060110000200,沟槽外螺纹三通,DN100,304,沟槽
A15060110000300,沟槽外螺纹三通,DN100,304,沟槽
A15060110000600,沟槽外螺纹三通,DN100,304,沟槽
A15060112500110,沟槽外螺纹三通,DN125,304,沟槽
A15060115000100,沟槽外螺纹三通,DN150,304,沟槽
A15060120000100,沟槽外螺纹三通,DN200,304,沟槽
A15060206500100,沟槽内螺纹三通,DN65,304,沟槽
A15060206500200,沟槽内螺纹三通,DN65,304,沟槽
A15060208000300,沟槽内螺纹三通,DN80,304,沟槽
A15060210000100,沟槽内螺纹三通,DN100,304,沟槽
A15060210000200,沟槽内螺纹三通,DN100,304,沟槽
A15060210000300,沟槽内螺纹三通,DN100,304,沟槽
A15060210000400,沟槽内螺纹三通,DN100,304,沟槽
A15060210000500,沟槽内螺纹三通,DN100,304,沟槽
A15060210000600,沟槽内螺纹三通,DN100,304,沟槽
A15060210000700,沟槽内螺纹三通,DN100,304,沟槽
A15060210000800,沟槽内螺纹三通,DN100,304,沟槽
A15060215000100,沟槽内螺纹三通,DN150,304,沟槽
A15060215000200,沟槽内螺纹三通,DN150,304,沟槽
A15060215000400,沟槽内螺纹三通,DN150,304,沟槽
A15060215000600,沟槽内螺纹三通,DN150,304,沟槽
A15060215000700,沟槽内螺纹三通,DN150,304,沟槽
A15060220000300,沟槽内螺纹三通,DN200,304,沟槽
A15060220000600,沟槽内螺纹三通,DN200,304,沟槽
A15060506503200,沟槽双卡异径三通,DN65*32,304,沟槽
A15060506506500,沟槽双卡等径三通,DN65*65,304,沟槽
A15060508004000,沟槽双卡异径三通,DN80*40,304,沟槽
A15060508005000,沟槽双卡异径三通,DN80*50,304,沟槽
A15060508006500,沟槽双卡异径三通,DN80*65,304,沟槽
A15060510002500,沟槽双卡异径三通,DN100*25,304,沟槽
A15060510005000,沟槽双卡异径三通,DN100*50,304,沟槽
A15060510006500,沟槽双卡异径三通,DN100*65,304,沟槽
A15060510008000,沟槽双卡异径三通,DN100*80,304,沟槽
A15060512502000,沟槽双卡异径三通,DN125*20,304,沟槽
A15060512504000,沟槽双卡异径三通,DN125*40,304,沟槽
A15060512506500,沟槽双卡异径三通,DN125*65,304,沟槽
A15060512508000,沟槽双卡异径三通,DN125*80,304,沟槽
A15060512510000,沟槽双卡异径三通,DN125*100,304,沟槽
A15060515001500,沟槽双卡异径三通,DN150*15,304,沟槽
A15060515002000,沟槽双卡异径三通,DN150*20,304,沟槽
A15060515003200,沟槽双卡异径三通,DN150*32,304,沟槽
A15060515004000,沟槽双卡异径三通,DN150*40,304,沟槽
A15060515005000,沟槽双卡异径三通,DN150*50,304,沟槽
A15060515006500,沟槽双卡异径三通,DN150*65,304,沟槽
A15060515008000,沟槽双卡异径三通,DN150*80,304,沟槽
A15060515010000,沟槽双卡异径三通,DN150*100,304,沟槽
A15060520002000,沟槽双卡异径三通,DN200*20,304,沟槽
A15060520006500,沟槽双卡异径三通,DN200*65,304,沟槽
A15060520008000,沟槽双卡异径三通,DN200*80,304,沟槽
A15060520010000,沟槽双卡异径三通,DN200*100,304,沟槽
A15060525006500,沟槽双卡异径三通,DN250*65,304,沟槽
A15060525008000,沟槽双卡异径三通,DN250*80,304,沟槽
A15060525010000,沟槽双卡异径三通,DN250*100,304,沟槽
A15060530008000,沟槽双卡异径三通,DN300*80,304,沟槽
A15060530010000,沟槽双卡异径三通,DN300*100,304,沟槽
A15060608006500,沟槽单卡异径三通,DN80*65,304,单卡
A15060610001500,沟槽单卡异径三通,DN100*15,304,单卡
A15060610002000,沟槽单卡异径三通,DN100*20,304,单卡
A15060610005000,沟槽单卡异径三通,DN100*50,304,单卡
A15060610006500,沟槽单卡异径三通,DN100*65,304,单卡
A15060610008000,沟槽单卡异径三通,DN100*80,304,单卡
A15060612502500,沟槽单卡异径三通,DN125*25,304,单卡
A15060612504000,沟槽单卡异径三通,DN125*40,304,单卡
A15060612505000,沟槽单卡异径三通,DN125*50,304,单卡
A15060612506500,沟槽单卡异径三通,DN125*65,304,单卡
A15060612506501,沟槽单卡异径三通,DN125*65,304,单卡
A15060612508000,沟槽单卡异径三通,DN125*80,304,单卡
A15060612510000,沟槽单卡异径三通,DN125*100,304,单卡
A15060615001500,沟槽单卡异径三通,DN150*15,304,单卡
A15060615002000,沟槽单卡异径三通,DN150*20,304,单卡
A15060615002500,沟槽单卡异径三通,DN150*25,304,单卡
A15060615003200,沟槽单卡异径三通,DN150*32,304,单卡
A15060615004000,沟槽单卡异径三通,DN150*40,304,单卡
A15060615005000,沟槽单卡异径三通,DN150*50,304,单卡
A15060615006500,沟槽单卡异径三通,DN150*65,304,单卡
A15060615008000,沟槽单卡异径三通,DN150*80,304,单卡
A15060615010000,沟槽单卡异径三通,DN150*100,304,单卡
A15060620003200,沟槽单卡异径三通,DN200*32,304,单卡
A15060620004000,沟槽单卡异径三通,DN200*40,304,单卡
A15060620005000,沟槽单卡异径三通,DN200*50,304,单卡
A15060620006500,沟槽单卡异径三通,DN200*65,304,单卡
A15060620008000,沟槽单卡异径三通,DN200*80,304,单卡
A15060620010000,沟槽单卡异径三通,DN200*100,304,单卡
A15060625006500,沟槽单卡异径三通,DN250*65,304,单卡
